 Sonnet Data File
 From: em Version : 14.52
 From Project: matlab_proj
 Data is De-embedded 
 Data File Written: 11/15/2018 14:45:37
Project Date: 11/15/2018 14:45:8
R 50.00000
Frequency (GHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S21],IM[S21],RE[S22],IM[S22]
1.450000000000000,9.7252020274e-6,0.0025584945833,0.9999895062563,-3.800200325e-3,0.9999895062563,-3.800200325e-3,9.7255708356e-6,0.0025584945818
1.475000000000000,1.0063496128e-5,0.0026026106338,0.9999891412611,-3.865723810e-3,0.9999891412611,-3.865723810e-3,1.0063878135e-5,0.0026026106322
1.500000000000000,1.0407568445e-5,0.0026467265679,0.9999887700266,-3.931247223e-3,0.9999887700266,-3.931247223e-3,1.0407963870e-5,0.0026467265662
1.525000000000000,1.0757418979e-5,0.0026908423850,0.9999883925529,-3.996770564e-3,0.9999883925529,-3.996770564e-3,1.0757828041e-5,0.0026908423833
1.550000000000000,1.1113047728e-5,0.0027349580846,0.9999880088400,-4.062293831e-3,0.9999880088400,-4.062293831e-3,1.1113470647e-5,0.0027349580828
1.575000000000000,1.1474454691e-5,0.0027790736661,0.9999876188879,-4.127817023e-3,0.9999876188879,-4.127817023e-3,1.1474891686e-5,0.0027790736641
1.600000000000000,1.1841639868e-5,0.0028231891288,0.9999872226966,-4.193340141e-3,0.9999872226966,-4.193340141e-3,1.1842091158e-5,0.0028231891268
1.625000000000000,1.2214603258e-5,0.0028673044724,0.9999868202662,-4.258863182e-3,0.9999868202662,-4.258863182e-3,1.2215069062e-5,0.0028673044703
1.650000000000000,1.2593344858e-5,0.0029114196961,0.9999864115966,-4.324386147e-3,0.9999864115966,-4.324386147e-3,1.2593825396e-5,0.0029114196939
1.675000000000000,1.2977864667e-5,0.0029555347994,0.9999859966878,-4.389909033e-3,0.9999859966878,-4.389909033e-3,1.2978360159e-5,0.0029555347971
1.700000000000000,1.3368162685e-5,0.0029996497817,0.9999855755400,-4.455431842e-3,0.9999855755400,-4.455431842e-3,1.3368673349e-5,0.0029996497793
1.725000000000000,1.3764238909e-5,0.0030437646425,0.9999851481530,-4.520954571e-3,0.9999851481530,-4.520954571e-3,1.3764764964e-5,0.0030437646401
1.750000000000000,1.4166093336e-5,0.0030878793813,0.9999847145270,-4.586477219e-3,0.9999847145270,-4.586477219e-3,1.4166635003e-5,0.0030878793787
1.775000000000000,1.4573725966e-5,0.0031319939973,0.9999842746620,-4.651999787e-3,0.9999842746620,-4.651999787e-3,1.4574283462e-5,0.0031319939947
1.800000000000000,1.4987136796e-5,0.0031761084902,0.9999838285578,-4.717522273e-3,0.9999838285578,-4.717522273e-3,1.4987710341e-5,0.0031761084874
1.825000000000000,1.5406325823e-5,0.0032202228592,0.9999833762147,-4.783044676e-3,0.9999833762147,-4.783044676e-3,1.5406915637e-5,0.0032202228563
1.850000000000000,1.5831293044e-5,0.0032643371039,0.9999829176326,-4.848566996e-3,0.9999829176326,-4.848566996e-3,1.5831899347e-5,0.0032643371009
1.875000000000000,1.6262038458e-5,0.0033084512237,0.9999824528114,-4.914089231e-3,0.9999824528114,-4.914089231e-3,1.6262661468e-5,0.0033084512205
1.900000000000000,1.6698562062e-5,0.0033525652179,0.9999819817514,-4.979611382e-3,0.9999819817514,-4.979611382e-3,1.6699201999e-5,0.0033525652146
1.925000000000000,1.7140863852e-5,0.0033966790861,0.9999815044523,-5.045133446e-3,0.9999815044523,-5.045133446e-3,1.7141520934e-5,0.0033966790827
1.950000000000000,1.7588943825e-5,0.0034407928276,0.9999810209144,-5.110655423e-3,0.9999810209144,-5.110655423e-3,1.7589618273e-5,0.0034407928241
1.975000000000000,1.8042801978e-5,0.0034849064420,0.9999805311375,-5.176177313e-3,0.9999805311375,-5.176177313e-3,1.8043494010e-5,0.0034849064383
2.000000000000000,1.8502438308e-5,0.0035290199285,0.9999800351218,-5.241699115e-3,0.9999800351218,-5.241699115e-3,1.8503148144e-5,0.0035290199247
2.025000000000000,1.8967852810e-5,0.0035731332867,0.9999795328672,-5.307220827e-3,0.9999795328672,-5.307220827e-3,1.8968580669e-5,0.0035731332828
2.050000000000000,1.9439045482e-5,0.0036172465160,0.9999790243737,-5.372742449e-3,0.9999790243737,-5.372742449e-3,1.9439791584e-5,0.0036172465119
2.075000000000000,1.9916016320e-5,0.0036613596159,0.9999785096414,-5.438263980e-3,0.9999785096414,-5.438263980e-3,1.9916780883e-5,0.0036613596116
2.100000000000000,2.0398765319e-5,0.0037054725856,0.9999779886703,-5.503785419e-3,0.9999779886703,-5.503785419e-3,2.0399548563e-5,0.0037054725812
2.125000000000000,2.0887292475e-5,0.0037495854248,0.9999774614604,-5.569306766e-3,0.9999774614604,-5.569306766e-3,2.0888094619e-5,0.0037495854202
2.150000000000000,2.1381597784e-5,0.0037936981328,0.9999769280118,-5.634828019e-3,0.9999769280118,-5.634828019e-3,2.1382419048e-5,0.0037936981281
2.175000000000000,2.1881681241e-5,0.0038378107090,0.9999763883244,-5.700349178e-3,0.9999763883244,-5.700349178e-3,2.1882521844e-5,0.0038378107041
2.200000000000000,2.2387542842e-5,0.0038819231529,0.9999758423983,-5.765870242e-3,0.9999758423983,-5.765870242e-3,2.2388403003e-5,0.0038819231479
2.225000000000000,2.2899182583e-5,0.0039260354639,0.9999752902335,-5.831391210e-3,0.9999752902335,-5.831391210e-3,2.2900062521e-5,0.0039260354587
2.250000000000000,2.3416600457e-5,0.0039701476415,0.9999747318300,-5.896912081e-3,0.9999747318300,-5.896912081e-3,2.3417500392e-5,0.0039701476361
2.275000000000000,2.3939796461e-5,0.0040142596851,0.9999741671878,-5.962432855e-3,0.9999741671878,-5.962432855e-3,2.3940716612e-5,0.0040142596795
2.300000000000000,2.4468770588e-5,0.0040583715940,0.9999735963070,-6.027953530e-3,0.9999735963070,-6.027953530e-3,2.4469711175e-5,0.0040583715883
2.325000000000000,2.5003522834e-5,0.0041024833678,0.9999730191876,-6.093474106e-3,0.9999730191876,-6.093474106e-3,2.5004484075e-5,0.0041024833619
2.350000000000000,2.5544053193e-5,0.0041465950059,0.9999724358296,-6.158994582e-3,0.9999724358296,-6.158994582e-3,2.5545035308e-5,0.0041465949997
2.375000000000000,2.6090361659e-5,0.0041907065076,0.9999718462330,-6.224514957e-3,0.9999718462330,-6.224514957e-3,2.6091364868e-5,0.0041907065013
2.400000000000000,2.6642448227e-5,0.0042348178725,0.9999712503979,-6.290035230e-3,0.9999712503979,-6.290035230e-3,2.6643472748e-5,0.0042348178660
2.425000000000000,2.7200312891e-5,0.0042789291000,0.9999706483242,-6.355555401e-3,0.9999706483242,-6.355555401e-3,2.7201358944e-5,0.0042789290933
2.450000000000000,2.7763955644e-5,0.0043230401895,0.9999700400120,-6.421075469e-3,0.9999700400120,-6.421075469e-3,2.7765023448e-5,0.0043230401825
2.475000000000000,2.8333376480e-5,0.0043671511404,0.9999694254614,-6.486595432e-3,0.9999694254614,-6.486595432e-3,2.8334466255e-5,0.0043671511332
2.500000000000000,2.8908575393e-5,0.0044112619521,0.9999688046722,-6.552115290e-3,0.9999688046722,-6.552115290e-3,2.8909687358e-5,0.0044112619448
2.525000000000000,2.9489552376e-5,0.0044553726242,0.9999681776447,-6.617635043e-3,0.9999681776447,-6.617635043e-3,2.9490686750e-5,0.0044553726166
2.550000000000000,3.0076307423e-5,0.0044994831560,0.9999675443787,-6.683154689e-3,0.9999675443787,-6.683154689e-3,3.0077464425e-5,0.0044994831482
2.575000000000000,3.0668840527e-5,0.0045435935469,0.9999669048743,-6.748674227e-3,0.9999669048743,-6.748674227e-3,3.0670020377e-5,0.0045435935389
2.600000000000000,3.1267151680e-5,0.0045877037965,0.9999662591316,-6.814193657e-3,0.9999662591316,-6.814193657e-3,3.1268354597e-5,0.0045877037882
2.625000000000000,3.1871240876e-5,0.0046318139040,0.9999656071505,-6.879712978e-3,0.9999656071505,-6.879712978e-3,3.1872467080e-5,0.0046318138955
2.650000000000000,3.2481108108e-5,0.0046759238690,0.9999649489310,-6.945232189e-3,0.9999649489310,-6.945232189e-3,3.2482357817e-5,0.0046759238603
2.675000000000000,3.3096753367e-5,0.0047200336909,0.9999642844733,-7.010751289e-3,0.9999642844733,-7.010751289e-3,3.3098026801e-5,0.0047200336819
2.700000000000000,3.3718176646e-5,0.0047641433691,0.9999636137773,-7.076270277e-3,0.9999636137773,-7.076270277e-3,3.3719474025e-5,0.0047641433599
2.725000000000000,3.4345377938e-5,0.0048082529031,0.9999629368430,-7.141789153e-3,0.9999629368430,-7.141789153e-3,3.4346699480e-5,0.0048082528936
2.750000000000000,3.4978357235e-5,0.0048523622923,0.9999622536705,-7.207307915e-3,0.9999622536705,-7.207307915e-3,3.4979703160e-5,0.0048523622825
2.775000000000000,3.5617114528e-5,0.0048964715360,0.9999615642598,-7.272826564e-3,0.9999615642598,-7.272826564e-3,3.5618485055e-5,0.0048964715260
2.800000000000000,3.6261649810e-5,0.0049405806338,0.9999608686109,-7.338345097e-3,0.9999608686109,-7.338345097e-3,3.6263045158e-5,0.0049405806235
2.825000000000000,3.6911963071e-5,0.0049846895851,0.9999601667239,-7.403863515e-3,0.9999601667239,-7.403863515e-3,3.6913383461e-5,0.0049846895745
2.850000000000000,3.7568054305e-5,0.0050287983893,0.9999594585987,-7.469381816e-3,0.9999594585987,-7.469381816e-3,3.7569499954e-5,0.0050287983785
2.875000000000000,3.8229923501e-5,0.0050729070459,0.9999587442354,-7.534900000e-3,0.9999587442354,-7.534900000e-3,3.8231394630e-5,0.0050729070347
2.900000000000000,3.8897570651e-5,0.0051170155542,0.9999580236340,-7.600418065e-3,0.9999580236340,-7.600418065e-3,3.8899067479e-5,0.0051170155427
2.925000000000000,3.9570995747e-5,0.0051611239137,0.9999572967946,-7.665936012e-3,0.9999572967946,-7.665936012e-3,3.9572518493e-5,0.0051611239020
2.950000000000000,4.0250198779e-5,0.0052052321238,0.9999565637171,-7.731453838e-3,0.9999565637171,-7.731453838e-3,4.0251747662e-5,0.0052052321118
2.975000000000000,4.0935179737e-5,0.0052493401841,0.9999558244017,-7.796971544e-3,0.9999558244017,-7.796971544e-3,4.0936754977e-5,0.0052493401717
3.000000000000000,4.1625938613e-5,0.0052934480938,0.9999550788482,-7.862489128e-3,0.9999550788482,-7.862489128e-3,4.1627540430e-5,0.0052934480811
3.025000000000000,4.2322475398e-5,0.0053375558525,0.9999543270568,-7.928006589e-3,0.9999543270568,-7.928006589e-3,4.2324104009e-5,0.0053375558395
3.050000000000000,4.3024790080e-5,0.0053816634595,0.9999535690274,-7.993523928e-3,0.9999535690274,-7.993523928e-3,4.3026445706e-5,0.0053816634462
3.075000000000000,4.3732882651e-5,0.0054257709143,0.9999528047602,-8.059041142e-3,0.9999528047602,-8.059041142e-3,4.3734565511e-5,0.0054257709007
3.100000000000000,4.4446753101e-5,0.0054698782163,0.9999520342550,-8.124558232e-3,0.9999520342550,-8.124558232e-3,4.4448463414e-5,0.0054698782024
3.125000000000000,4.5166401419e-5,0.0055139853651,0.9999512575120,-8.190075196e-3,0.9999512575120,-8.190075196e-3,4.5168139405e-5,0.0055139853508
3.150000000000000,4.5891827595e-5,0.0055580923599,0.9999504745312,-8.255592033e-3,0.9999504745312,-8.255592033e-3,4.5893593473e-5,0.0055580923452
3.175000000000000,4.6623031619e-5,0.0056021992002,0.9999496853125,-8.321108743e-3,0.9999496853125,-8.321108743e-3,4.6624825608e-5,0.0056021991852
3.200000000000000,4.7360013480e-5,0.0056463058855,0.9999488898561,-8.386625324e-3,0.9999488898561,-8.386625324e-3,4.7361835800e-5,0.0056463058701
3.225000000000000,4.8102773167e-5,0.0056904124151,0.9999480881620,-8.452141777e-3,0.9999480881620,-8.452141777e-3,4.8104624037e-5,0.0056904123995
3.250000000000000,4.8851310670e-5,0.0057345187886,0.9999472802301,-8.517658100e-3,0.9999472802301,-8.517658100e-3,4.8853190309e-5,0.0057345187726
3.275000000000000,4.9605625978e-5,0.0057786250054,0.9999464660605,-8.583174292e-3,0.9999464660605,-8.583174292e-3,4.9607534605e-5,0.0057786249890
3.300000000000000,5.0365719079e-5,0.0058227310648,0.9999456456532,-8.648690352e-3,0.9999456456532,-8.648690352e-3,5.0367656914e-5,0.0058227310480
3.325000000000000,5.1131589962e-5,0.0058668369664,0.9999448190083,-8.714206281e-3,0.9999448190083,-8.714206281e-3,5.1133557224e-5,0.0058668369492
3.350000000000000,5.1903238615e-5,0.0059109427095,0.9999439861258,-8.779722076e-3,0.9999439861258,-8.779722076e-3,5.1905235524e-5,0.0059109426919
3.375000000000000,5.2680665028e-5,0.0059550482935,0.9999431470057,-8.845237737e-3,0.9999431470057,-8.845237737e-3,5.2682691802e-5,0.0059550482756
3.400000000000000,5.3463869188e-5,0.0059991537180,0.9999423016481,-8.910753263e-3,0.9999423016481,-8.910753263e-3,5.3465926047e-5,0.0059991536997
3.425000000000000,5.4252851083e-5,0.0060432589824,0.9999414500529,-8.976268654e-3,0.9999414500529,-8.976268654e-3,5.4254938247e-5,0.0060432589636
